State,City,Neighborhood,total population,number of males,number of females,number of people under 5,number of people aged 5-9,number of people aged 10-14,number of people aged 15-19,number of people aged 20-24,number of people aged 25-34,number of people aged 35-44,number of people aged 45-54,number of people aged 55-59,number of people aged 60-64,number of people aged 65-74,number of people aged 75-84,number of people aged over 85,median aged,number of white people,number of black people,number of native american people,number of asain people(including indian and chinese),number of indian people,number of chinese people,number of pacific islander,number of employeed people 16 and over,number of commuters who drive to work,number of commuter who carpool to work,number of commuter who took public transport to work,number of commuters who walk to work,number of commuters who work from home,people with health insurance,mean commute time to work,num of home owners,number of homes,number of houses built 2020 or more recent,Number of houses built 2010 to 2019,number of houses built 2000 to 2009,number of houses built 1990 to 1999,number of houses built 1980 to 1989,number of houses built 1970 to 1979,number of houses built 1960 to 1969,number of houses built 1950 to 1959,number of houses built 1940 to 1949,number of house built 1939 or before,number of people 25 years or older who have high school degree,number of poeple 25 years or older who have an associates degree,number of people 25 years or older who have a bachelors degree,number of people 25 years or older who have a grad or professional degree,median household yearly income,median montly housing costs,number of people born in the US,number of people born outside the US,number of naturalized citizens,number of non-citizens,number of people with a disability
Florida,Jacksonville,Normandy,22625.5,10900.0,11725.5,1638.0,1274.0,1342.0,1321.0,1062.0,4157.5,2924.5,3127.5,1522.0,1309.5,1964.5,685.5,297.5,35.7,12309.5,8026.0,51.5,419.0,67.0,33.0,0.0,11814.5,7960.0,814.0,207.0,312.5,1180.0,19117.5,25.85,9878.0,11240.5,47.5,179.0,533.0,254.0,664.0,1241.0,1042.5,2326.5,2142.0,2811.0,4716.0,1401.0,2736.5,1603.0,46526.5,985.5,20909.0,1539.0,782.0,757.0,3643.5
Florida,Jacksonville,Normandy Estate,30597.0,14964.0,15633.0,1743.0,1999.0,2620.0,1833.0,1930.0,3428.0,4148.0,3927.0,2316.0,1849.0,3048.0,1263.0,493.0,39.1,16064.0,10870.0,53.0,1232.0,25.0,50.0,175.0,14917.0,10933.0,1084.0,122.0,71.0,1520.0,26987.0,27.4,10732.0,11478.0,165.0,1059.0,3612.0,1847.0,1204.0,2000.0,873.0,423.0,246.0,49.0,7359.0,2348.0,2915.0,1443.0,75865.0,1287.0,27563.0,2484.0,1667.0,817.0,4903.0
Florida,Jacksonville,Normandy Manor,48853.5,23496.0,25357.5,3350.0,3443.5,3485.0,2654.0,3134.0,7004.5,6440.5,6166.0,3306.5,3180.0,4164.5,1868.0,657.0,37.55,24063.0,18646.0,62.5,1609.5,26.5,175.0,87.5,25103.0,17534.5,2063.0,394.5,153.5,2179.5,42225.0,26.300000000000000,18766.0,20240.5,148.0,1085.0,3490.5,2286.0,2620.0,2951.5,2786.0,3193.0,1047.5,633.0,11447.0,3121.5,4913.5,2280.5,65887.5,1186.0,44409.5,3985.0,2138.0,1847.0,7471.5
Florida,Jacksonville,Normandy Village,30755.0,14726.5,16028.5,2015.5,1754.5,2024.0,1638.0,1584.0,4860.0,4088.5,4246.5,2159.0,1820.5,2910.0,1140.0,514.5,38.55,18151.0,9203.0,54.5,1010.0,79.5,48.0,87.5,16168.0,11244.5,1094.5,194.0,263.0,1860.0,26694.0,26.25,12611.5,13877.5,127.5,618.0,2240.5,1060.5,1080.5,1907.0,1128.5,1767.5,1582.5,2365.0,6554.0,2287.5,3918.0,2270.0,66811.5,1219.5,27851.0,2526.0,1492.5,1033.5,4867.5
Florida,Jacksonville,North Beach,39057.0,19251.5,19805.5,2091.5,2115.0,2549.5,2253.5,2538.0,5780.5,4723.0,5312.5,2737.5,2452.5,3852.0,1841.0,810.5,40.6,26780.5,5234.0,26.5,2135.0,225.0,303.5,5.0,21512.0,15554.5,1773.0,31.0,257.0,2217.0,34030.0,24.8,15596.5,17073.0,106.5,1093.5,2543.0,4327.5,4994.0,1965.0,1123.0,562.0,184.5,174.0,6349.5,2980.5,7789.0,3781.0,81343.5,1472.0,33321.5,4326.0,2927.0,1399.0,4277.5
Florida,Jacksonville,Oak Haven,35627.5,17868.5,17759.0,2659.0,2435.5,2202.5,1586.0,2282.0,5836.5,4707.0,4102.5,2652.0,2168.0,3263.5,1180.5,552.5,36.5,20520.0,8963.5,138.5,2037.5,108.5,219.0,0.0,18755.5,12444.0,2262.5,310.0,200.5,1918.0,30307.5,22.35,14720.0,16815.0,277.0,888.0,971.0,478.0,1008.5,2606.5,3030.5,5043.0,1419.5,1093.0,7282.0,2062.5,4453.0,2405.0,56970.5,1079.0,29897.5,5378.5,2633.0,2745.5,5401.5
Florida,Jacksonville,Oak Hill,66304.5,31597.5,34707.0,5154.5,4882.0,4288.5,3321.5,4063.0,11803.5,8647.0,7914.5,4493.5,3854.0,5150.0,1953.0,779.5,34.85,30880.0,24810.0,118.5,2997.0,46.5,220.0,10.0,34800.5,24133.5,3437.0,456.5,324.5,2909.0,56503.0,26.550000000000000,25600.0,27415.0,153.5,1358.0,5052.5,3925.0,4745.5,3648.5,3043.5,3739.5,1065.0,684.0,15378.5,4357.0,7240.0,2705.0,57879.0,1143.5,58967.5,6532.0,3341.5,3190.5,9960.5
Florida,Jacksonville,Oceanway,43944.0,21545.5,22398.5,3230.0,2897.0,3358.0,3126.5,2243.0,5891.5,5934.5,5879.0,3271.0,2598.5,3396.0,1647.5,471.5,38.3,20053.5,18545.5,99.0,1056.5,220.5,96.5,15.0,21587.0,15641.5,1693.0,196.0,195.0,2003.0,38244.5,26.75,15465.5,17101.0,305.5,2877.5,5450.5,2241.5,2024.5,1376.0,1477.0,969.0,223.5,156.0,8668.5,3076.5,5170.5,2643.5,80961.5,1503.0,40327.0,2292.5,1610.0,682.5,5572.5
Florida,Jacksonville,Ortega,67110.0,32028.0,35082.0,4957.0,4888.0,4350.0,3475.0,4338.0,10581.0,8733.0,8405.0,4297.0,4511.0,5281.0,2473.0,821.0,36.0,32062.0,26422.0,72.0,1987.0,28.0,300.0,0.0,35289.0,24136.0,3042.0,667.0,236.0,2839.0,57463.0,25.2,26800.0,29003.0,131.0,1111.0,3369.0,2725.0,4036.0,3903.0,4699.0,5963.0,1849.0,1217.0,15535.0,3895.0,6912.0,3118.0,55910.0,1085.0,61256.0,5486.0,2609.0,2877.0,10040.0
Florida,Jacksonville,Ortega Farms,67110.0,32028.0,35082.0,4957.0,4888.0,4350.0,3475.0,4338.0,10581.0,8733.0,8405.0,4297.0,4511.0,5281.0,2473.0,821.0,36.0,32062.0,26422.0,72.0,1987.0,28.0,300.0,0.0,35289.0,24136.0,3042.0,667.0,236.0,2839.0,57463.0,25.2,26800.0,29003.0,131.0,1111.0,3369.0,2725.0,4036.0,3903.0,4699.0,5963.0,1849.0,1217.0,15535.0,3895.0,6912.0,3118.0,55910.0,1085.0,61256.0,5486.0,2609.0,2877.0,10040.0
Florida,Jacksonville,Ortega Forest,67110.0,32028.0,35082.0,4957.0,4888.0,4350.0,3475.0,4338.0,10581.0,8733.0,8405.0,4297.0,4511.0,5281.0,2473.0,821.0,36.0,32062.0,26422.0,72.0,1987.0,28.0,300.0,0.0,35289.0,24136.0,3042.0,667.0,236.0,2839.0,57463.0,25.2,26800.0,29003.0,131.0,1111.0,3369.0,2725.0,4036.0,3903.0,4699.0,5963.0,1849.0,1217.0,15535.0,3895.0,6912.0,3118.0,55910.0,1085.0,61256.0,5486.0,2609.0,2877.0,10040.0
Florida,Jacksonville,Ortega Hills,53817.0,26236.5,27580.5,3957.0,3348.0,3402.0,2652.5,3019.0,10170.0,6653.0,6413.0,3799.5,2904.5,4793.5,1809.5,895.5,37.1,28323.0,15528.5,108.5,2959.5,150.5,73.5,34.0,28403.5,20159.0,2797.0,131.5,335.0,2570.5,46087.5,27.4,20243.5,21307.5,100.5,1071.0,4291.0,3944.5,4377.0,4193.5,1795.0,1150.5,245.5,139.0,11400.5,4653.5,6402.5,2478.5,65411.5,1231.0,47327.0,5318.5,3019.5,2299.0,7948.5
Florida,Jacksonville,Osceola Forest,31368.0,14078.0,17290.0,1077.0,2210.0,2711.0,2062.0,1417.0,3651.0,3462.0,3857.0,2065.0,2057.0,4363.0,1913.0,523.0,41.7,5646.0,24063.0,101.0,102.0,54.0,0.0,0.0,13469.0,9067.0,1198.0,518.0,170.0,1016.0,27286.0,25.2,13531.0,15415.0,100.0,330.0,1434.0,465.0,732.0,1970.0,2810.0,4194.0,2196.0,1184.0,7665.0,1769.0,1791.0,1132.0,39511.0,949.0,30448.0,699.0,517.0,182.0,6086.0
Florida,Jacksonville,Otis,10385.0,4934.5,5450.5,702.0,735.5,801.0,442.0,512.0,1157.5,1428.5,1347.5,798.5,809.0,1112.0,426.0,113.5,40.3,7294.5,1811.0,31.5,295.0,0.0,0.0,4.5,5322.5,4141.0,306.0,75.5,20.5,457.5,9383.5,30.05,3822.5,4115.0,97.0,356.0,971.5,756.0,781.0,472.0,195.0,245.5,110.5,130.5,3191.0,591.5,745.0,390.5,78017.5,962.5,9710.5,668.5,524.0,144.5,1491.5
Florida,Jacksonville,Panama Park,23789.0,10958.5,12830.5,1175.5,1631.0,1885.5,1553.0,1089.5,3030.5,2740.5,2742.5,1744.5,1675.0,2829.5,1302.0,390.0,39.45,4908.0,17443.0,75.0,142.5,38.0,20.5,0.0,10547.0,6750.0,1057.0,455.5,141.5,852.0,20734.5,23.75,10279.0,12340.5,52.5,288.0,1225.0,392.0,548.5,1389.0,1659.5,2670.0,1573.0,2543.0,5719.5,1331.5,1544.5,922.0,37412.0,879.5,22863.5,752.5,473.0,279.5,4860.5
Florida,Jacksonville,Park Ridge,58684.0,27312.0,31372.0,3870.0,2826.0,4093.0,3875.0,3811.0,10663.0,10026.0,7128.0,4110.0,2719.0,3398.0,1723.0,442.0,35.1,35078.0,8156.0,67.0,6070.0,1270.0,635.0,70.0,33984.0,24478.0,3165.0,153.0,152.0,3864.0,51550.0,23.0,23275.0,25424.0,241.0,4083.0,6669.0,5059.0,4181.0,1799.0,1192.0,1601.0,551.0,48.0,9317.0,4490.0,11346.0,4097.0,74401.0,1480.0,44683.0,13237.0,8510.0,4727.0,5046.0
Florida,Jacksonville,Pecan Park,43944.0,21545.5,22398.5,3230.0,2897.0,3358.0,3126.5,2243.0,5891.5,5934.5,5879.0,3271.0,2598.5,3396.0,1647.5,471.5,38.3,20053.5,18545.5,99.0,1056.5,220.5,96.5,15.0,21587.0,15641.5,1693.0,196.0,195.0,2003.0,38244.5,26.75,15465.5,17101.0,305.5,2877.5,5450.5,2241.5,2024.5,1376.0,1477.0,969.0,223.5,156.0,8668.5,3076.5,5170.5,2643.5,80961.5,1503.0,40327.0,2292.5,1610.0,682.5,5572.5
Florida,Jacksonville,Phoenix,16210.0,7839.0,8371.0,1274.0,1052.0,1060.0,1044.0,762.0,2410.0,2019.0,1628.0,1424.0,1293.0,1296.0,691.0,257.0,37.2,4170.0,10823.0,49.0,183.0,22.0,41.0,0.0,7625.0,4433.0,916.0,393.0,113.0,688.0,14183.0,22.3,7027.0,9266.0,5.0,246.0,1016.0,319.0,365.0,808.0,509.0,1146.0,950.0,3902.0,3774.0,894.0,1298.0,712.0,35313.0,810.0,15279.0,806.0,429.0,377.0,3635.0
Florida,Jacksonville,Picketville,14241.5,7480.5,6761.0,785.5,1002.0,1446.0,1029.0,813.0,1739.5,1746.0,1861.0,1179.5,840.5,1183.0,495.0,121.5,36.05,4909.0,7905.5,23.5,227.0,0.0,10.0,0.0,6243.0,4572.5,464.0,100.5,85.0,245.5,12272.0,26.4,5105.0,5784.5,2.5,560.0,856.5,461.0,462.5,678.5,735.5,836.0,686.5,505.5,3635.0,807.5,856.0,268.0,47697.5,861.5,13465.5,584.5,393.0,191.5,2091.0
Florida,Jacksonville,Pickwick Park,42271.0,20321.0,21950.0,2611.0,2089.0,2546.0,1979.0,2602.0,5836.0,5026.0,5930.0,2823.0,2775.0,5087.0,2076.0,891.0,42.1,28440.0,3917.0,15.0,1824.0,380.0,134.0,0.0,23257.0,16344.0,2214.0,62.0,184.0,3001.0,36288.0,24.2,17305.0,18394.0,99.0,1234.0,1961.0,2983.0,7270.0,3492.0,761.0,234.0,299.0,61.0,7479.0,3400.0,7398.0,3990.0,80644.0,1340.0,33634.0,7803.0,4069.0,3734.0,4959.0
Florida,Jacksonville,Pumpkin Hill,18892.0,9843.0,9049.0,1715.0,1028.0,1009.0,1286.0,704.0,1832.0,3129.0,2432.0,1862.0,1470.0,1511.0,735.0,179.0,41.0,13139.0,3422.0,82.0,731.0,143.0,156.0,13.0,9007.0,6772.0,726.0,1.0,93.0,966.0,17013.0,29.6,6618.0,7263.0,209.0,1417.0,2515.0,1034.0,842.0,644.0,228.0,147.0,164.0,63.0,3626.0,1417.0,2682.0,1526.0,97625.0,1677.0,17148.0,1122.0,801.0,321.0,2339.0
Florida,Jacksonville,Regency,44968.0,22197.0,22771.0,2930.0,2978.0,3118.5,2456.5,2727.5,7030.5,5870.0,5822.5,2902.0,2591.5,4001.5,1813.5,726.0,36.55,26638.5,9821.5,78.0,2377.0,223.0,290.5,0.0,24053.0,16761.5,2377.0,222.5,138.5,2224.0,38957.5,25.6,17462.0,19021.5,141.0,1139.5,2225.5,3804.0,3671.5,2372.0,2266.0,3002.0,266.5,133.5,8640.0,3316.0,7014.5,3187.5,68691.0,1273.0,38498.5,5711.5,3522.5,2189.0,6025.5
Florida,Jacksonville,Ribault,33715.0,15453.0,18262.0,2082.0,2422.5,2411.5,2360.5,1750.5,4285.0,4103.0,3503.5,1932.5,2243.5,4077.0,1864.0,679.5,39.1,4017.5,28221.0,78.5,159.0,49.5,0.0,0.0,13767.5,8980.0,1069.5,830.0,231.5,723.0,29239.0,25.6,14011.5,16624.5,69.0,352.5,1383.0,725.0,629.0,1899.0,4044.0,4181.0,1789.0,1553.0,8601.5,1709.0,1749.5,906.5,34022.5,883.0,32730.0,849.0,543.0,306.0,6558.0
Florida,Jacksonville,Riverside,19591.5,9218.0,10373.5,1364.5,914.0,760.0,855.0,902.0,4298.5,2507.0,2622.0,1326.0,1013.0,1782.0,769.5,478.0,37.75,12577.5,4906.5,60.5,570.0,86.0,93.0,0.0,11288.0,7355.5,766.5,164.5,345.5,1415.5,16506.5,22.200000000000000,9425.0,10705.5,112.0,444.5,575.5,220.5,563.5,1167.0,822.0,1765.0,1671.5,3364.0,3503.0,1427.0,3449.0,2051.5,59683.5,1183.0,17593.5,1625.5,821.0,804.5,2864.5
Florida,Jacksonville,Riverview,50182.0,23663.0,26519.0,2911.0,3488.0,4209.0,3514.5,2599.5,6801.0,6101.0,6591.5,3372.5,2892.0,4822.0,2236.5,643.5,38.650000000000000,16307.0,28866.0,108.5,742.0,176.0,18.5,8.5,23818.0,16789.0,1929.0,454.5,233.5,2028.0,43381.0,24.550000000000000,18922.0,21177.0,251.0,2334.0,4910.0,1957.0,1969.5,2039.0,2768.0,2992.5,1239.5,716.5,10688.0,3252.5,4725.0,2446.5,51904.5,1139.0,46977.0,2081.0,1468.0,613.0,7446.0
Florida,Jacksonville,Robinson's Addition,36062.0,16828.0,19234.0,3087.0,2635.0,2112.0,2659.0,2084.0,4919.0,4744.0,3150.0,1800.0,2430.0,3791.0,1815.0,836.0,36.5,2389.0,32379.0,56.0,216.0,45.0,0.0,0.0,14066.0,8893.0,941.0,1142.0,293.0,430.0,31192.0,26.0,14492.0,17834.0,38.0,375.0,1332.0,985.0,526.0,1828.0,5278.0,4168.0,1382.0,1922.0,9538.0,1649.0,1708.0,681.0,28534.0,817.0,35012.0,999.0,569.0,430.0,7030.0
Florida,Jacksonville,Rolling Hills,30597.0,14964.0,15633.0,1743.0,1999.0,2620.0,1833.0,1930.0,3428.0,4148.0,3927.0,2316.0,1849.0,3048.0,1263.0,493.0,39.1,16064.0,10870.0,53.0,1232.0,25.0,50.0,175.0,14917.0,10933.0,1084.0,122.0,71.0,1520.0,26987.0,27.4,10732.0,11478.0,165.0,1059.0,3612.0,1847.0,1204.0,2000.0,873.0,423.0,246.0,49.0,7359.0,2348.0,2915.0,1443.0,75865.0,1287.0,27563.0,2484.0,1667.0,817.0,4903.0
Florida,Jacksonville,Royal Lakes,51638.0,25029.0,26609.0,3088.0,2296.0,2562.0,2355.0,4675.0,12206.0,6270.0,4885.0,2546.0,3279.0,4156.0,2566.0,754.0,32.9,28352.0,9496.0,129.0,6450.0,3935.0,314.0,154.0,30585.0,23496.0,1436.0,30.0,108.0,3882.0,46538.0,20.9,24284.0,26255.0,1196.0,4528.0,6464.0,5448.0,5322.0,2724.0,280.0,209.0,39.0,45.0,6373.0,3625.0,12659.0,6966.0,69895.0,1418.0,39652.0,11169.0,6334.0,4835.0,4910.0
Florida,Jacksonville,Royal Terrace,36062.0,16828.0,19234.0,3087.0,2635.0,2112.0,2659.0,2084.0,4919.0,4744.0,3150.0,1800.0,2430.0,3791.0,1815.0,836.0,36.5,2389.0,32379.0,56.0,216.0,45.0,0.0,0.0,14066.0,8893.0,941.0,1142.0,293.0,430.0,31192.0,26.0,14492.0,17834.0,38.0,375.0,1332.0,985.0,526.0,1828.0,5278.0,4168.0,1382.0,1922.0,9538.0,1649.0,1708.0,681.0,28534.0,817.0,35012.0,999.0,569.0,430.0,7030.0
Florida,Jacksonville,Saint Johns Bluff,54073.0,26936.0,27137.0,3026.0,3159.0,3818.0,3078.0,3161.0,8064.0,7054.0,7626.0,3437.0,3117.0,5270.0,2455.0,808.0,38.6,34762.0,8530.0,32.0,3474.0,298.0,486.0,0.0,29782.0,21250.0,2656.0,40.0,125.0,3123.0,47911.0,26.3,21391.0,23005.0,75.0,1331.0,4000.0,6897.0,6625.0,2264.0,1011.0,470.0,238.0,94.0,8757.0,4351.0,10751.0,5177.0,83324.0,1497.0,46082.0,6913.0,4594.0,2319.0,5811.0
Florida,Jacksonville,Saint Nicholas,35392.0,18279.0,17113.0,2484.0,2074.0,1986.0,1337.0,2270.0,5676.0,4728.0,4186.0,2937.0,2270.0,3794.0,1189.0,461.0,38.5,22525.0,6814.0,153.0,2795.0,69.0,343.0,0.0,19187.0,12615.0,2427.0,215.0,249.0,2511.0,30611.0,19.8,15907.0,18592.0,347.0,828.0,1491.0,245.0,1299.0,2733.0,2540.0,4552.0,2544.0,2013.0,6041.0,1844.0,5628.0,3612.0,59883.0,1109.0,28880.0,6247.0,2815.0,3432.0,4563.0
